PROVINCE_CODE,CITY_CODE,DISTRICT_CODE,STANDARD_YEAR_MONTH,WEEKDAY_WEEKEND,GENDER,AGE_GROUP,TIME_SLOT,RESIDENTIAL_POPULATION,WORKING_POPULATION,VISITING_POPULATION
11,11140,11140171,202311,H,F,25,T15,88.33,17.56,133.88
11,11560,11560111,202310,H,M,20,T09,133.45,20.01,57.23
11,11140,11140149,202302,W,F,15,T12,16.38,0.0,51.77
11,11140,11140129,202301,H,M,20,T06,46.7,1.54,21.79
11,11140,11140150,202210,W,M,40,T24,46.95,6.65,33.06
11,11140,11140172,202204,W,M,35,T21,9.98,3.22,7.74
11,11140,11140156,202108,H,F,20,T24,5.13,0.24,10.96
11,11140,11140168,202206,H,F,10,T24,29.82,0.13,33.76
11,11560,11560113,202101,H,M,20,T15,169.67,45.97,141.9
11,11140,11140171,202107,H,F,35,T12,124.94,20.9,95.25
11,11560,11560119,202108,W,M,55,T24,140.99,7.73,30.21
11,11140,11140162,202305,H,M,70,T21,2850.84,0.02,648.22
11,11650,11650109,202101,W,M,25,T24,202.36,16.49,21.32
11,11560,11560101,202305,H,F,45,T12,409.54,131.38,347.9
11,11140,11140121,202211,W,F,55,T15,69.1,179.54,113.9
11,11140,11140110,202305,W,F,25,T06,16.17,32.19,15.63
11,11560,11560115,202305,H,M,10,T18,545.39,2.15,162.48
11,11560,11560126,202206,H,M,40,T15,114.94,19.26,61.75
11,11560,11560122,202303,H,F,30,T06,63.43,3.69,12.69
11,11140,11140116,202204,H,F,25,T24,8.04,1.29,25.55
11,11140,11140125,202211,W,M,65,T12,32.74,66.72,141.7
11,11140,11140148,202206,H,F,10,T06,123.49,1.25,113.32
11,11140,11140121,202106,W,F,10,T21,80.94,0.0,11.95
11,11140,11140171,202201,W,F,15,T24,63.11,0.0,7.71
11,11140,11140152,202110,H,M,25,T06,17.72,4.59,22.38
11,11560,11560108,202205,H,F,25,T15,324.65,34.81,345.49
11,11560,11560120,202212,H,M,40,T21,77.43,7.87,32.87
11,11140,11140154,202211,H,F,70,T18,24.94,0.0,8.84
11,11140,11140170,202111,H,M,35,T06,22.19,8.84,29.27
11,11140,11140111,202108,H,F,25,T15,8.99,171.92,516.16
11,11140,11140169,202212,W,M,35,T12,18.29,126.14,92.81
11,11560,11560113,202301,H,F,10,T09,389.23,5.14,207.74
11,11140,11140112,202305,W,F,15,T24,93.13,0.0,15.27
11,11140,11140144,202208,W,M,55,T24,126.59,12.18,45.48
11,11560,11560134,202305,H,M,45,T21,60.67,4.52,20.56
11,11560,11560113,202209,H,F,65,T12,185.27,31.16,101.93
11,11560,11560111,202102,W,F,30,T24,280.93,14.75,30.4
11,11560,11560110,202111,H,F,70,T18,1922.49,0.0,489.46
11,11140,11140171,202101,H,F,40,T18,162.96,14.04,54.82
11,11140,11140153,202209,H,M,65,T15,9.76,6.1,19.07
11,11140,11140149,202304,H,M,60,T12,34.24,16.52,85.3
11,11560,11560132,202302,W,M,30,T15,1248.24,621.8,851.7
11,11140,11140166,202307,W,F,35,T12,102.25,663.19,305.24
11,11560,11560114,202107,H,F,35,T18,262.56,22.43,70.78
11,11560,11560125,202109,W,M,30,T09,118.73,259.14,112.75
11,11140,11140114,202207,H,M,25,T24,65.3,7.05,109.59
11,11560,11560134,202303,H,M,70,T24,57.7,0.0,12.53
11,11140,11140140,202309,H,F,10,T06,16.72,0.09,16.73
11,11140,11140156,202211,H,F,30,T21,16.26,1.82,36.89
11,11140,11140144,202102,W,M,65,T12,40.64,86.4,114.22
11,11560,11560122,202211,W,M,55,T06,46.11,60.97,24.05
11,11560,11560106,202110,W,F,65,T24,59.56,2.71,6.6
11,11560,11560133,202204,H,F,20,T18,865.47,87.21,382.42
11,11140,11140156,202209,H,F,55,T18,5.45,2.64,8.3
11,11140,11140155,202105,H,M,10,T15,1.11,0.0,21.9
11,11140,11140165,202304,W,M,10,T21,361.26,6.48,84.08
11,11140,11140115,202101,H,F,70,T09,1.86,1.58,24.67
11,11140,11140166,202305,H,M,55,T24,138.4,6.75,34.76
11,11560,11560134,202107,W,F,30,T12,31.62,42.79,22.2
11,11560,11560113,202204,W,M,55,T18,227.71,98.68,239.78
11,11140,11140118,202101,H,M,35,T12,49.24,66.78,125.77
11,11650,11650108,202207,W,F,45,T24,5702.42,128.87,754.08
11,11140,11140174,202207,W,M,40,T24,100.56,3.56,18.18
11,11560,11560120,202311,H,F,55,T15,53.89,14.09,36.67
11,11140,11140123,202210,H,M,55,T12,7.39,6.76,36.12
11,11650,11650109,202305,H,F,15,T09,53.02,0.0,22.12
11,11560,11560127,202210,H,M,50,T18,181.51,22.69,125.98
11,11650,11650108,202108,H,M,35,T15,2837.52,1107.42,3254.64
11,11560,11560131,202305,H,F,15,T21,54.68,0.0,24.04
11,11140,11140103,202304,W,F,25,T24,82.38,4.56,15.23
11,11560,11560119,202109,H,F,65,T24,91.88,4.94,13.89
11,11140,11140152,202201,H,F,45,T06,19.26,2.11,13.51
11,11140,11140109,202111,W,M,70,T21,4.78,0.0,5.57
11,11140,11140163,202111,H,F,45,T24,143.79,11.02,43.73
11,11140,11140157,202207,W,F,45,T21,11.36,0.91,10.73
11,11140,11140119,202103,W,M,10,T06,8.38,0.0,3.25
11,11140,11140151,202307,H,F,25,T12,56.28,11.97,89.58
11,11560,11560132,202312,W,M,20,T15,1401.68,379.36,811.38
11,11560,11560133,202104,H,F,60,T18,1938.72,195.44,320.33
11,11140,11140112,202201,W,M,25,T12,19.74,133.17,233.27
11,11140,11140108,202301,W,F,70,T24,20.26,0.24,4.57
11,11140,11140167,202312,W,M,40,T24,135.35,7.92,35.67
11,11140,11140132,202302,H,M,60,T15,49.91,23.78,68.53
11,11140,11140153,202103,W,F,70,T18,6.06,0.0,11.31
11,11140,11140141,202208,W,F,65,T12,4.1,6.41,10.42
11,11650,11650106,202107,H,M,70,T18,1092.1,0.0,358.76
11,11140,11140139,202105,H,F,10,T12,11.57,0.01,7.67
11,11140,11140154,202109,H,F,50,T09,6.64,14.2,10.37
11,11140,11140161,202204,H,M,50,T09,9.2,20.54,50.76
11,11140,11140107,202110,H,F,55,T18,1.16,2.34,4.78
11,11560,11560130,202106,W,F,10,T06,79.43,0.05,6.03
11,11650,11650104,202312,H,F,25,T09,31.37,5.78,40.1
11,11560,11560128,202202,W,F,65,T24,202.85,11.42,23.62
11,11140,11140133,202101,W,F,35,T21,29.04,4.64,7.57
11,11560,11560108,202301,W,F,55,T15,172.52,94.26,133.51
11,11650,11650107,202311,W,M,10,T06,5785.73,54.99,1643.66
11,11140,11140151,202309,W,M,10,T09,70.47,0.87,66.49
11,11560,11560105,202210,H,M,45,T24,225.76,17.07,142.6
11,11140,11140124,202105,W,F,20,T18,5.65,43.69,77.53
11,11650,11650110,202203,H,F,30,T18,79.0,3.36,25.7
11,11140,11140144,202303,W,F,70,T24,303.18,0.0,40.43
11,11140,11140121,202306,H,M,30,T18,123.25,63.15,177.15
11,11560,11560122,202204,W,F,70,T21,118.19,0.0,11.74
11,11140,11140123,202102,H,F,20,T21,1.93,0.82,6.69
11,11140,11140113,202305,H,M,15,T09,15.62,0.0,13.17
11,11140,11140174,202109,H,F,30,T06,60.02,4.53,18.47
11,11140,11140107,202305,W,F,40,T18,41.89,19.14,26.88
11,11140,11140146,202206,H,F,70,T09,24.86,0.0,23.04
11,11140,11140145,202309,H,M,35,T12,31.24,14.29,64.89
11,11140,11140157,202308,W,F,70,T21,28.11,0.0,5.43
11,11560,11560106,202201,H,F,70,T09,90.4,2.09,55.5
11,11140,11140136,202312,W,F,60,T06,20.63,6.96,6.1
11,11140,11140138,202309,W,F,70,T18,119.46,0.0,50.29
11,11560,11560125,202302,W,M,65,T06,95.53,33.67,40.6
11,11140,11140111,202108,W,M,70,T18,21.61,0.0,68.63
11,11140,11140138,202212,W,M,60,T21,63.8,12.72,43.74
11,11140,11140110,202112,H,F,35,T12,1.79,3.22,19.63
11,11140,11140174,202211,H,M,20,T06,29.31,2.25,11.64
11,11560,11560103,202108,W,M,15,T18,13.45,0.0,22.63
11,11140,11140139,202304,W,F,35,T15,7.37,40.2,12.56
11,11140,11140102,202101,H,F,60,T12,3.25,7.85,10.18
11,11560,11560123,202103,W,F,45,T24,265.22,5.9,18.51
11,11140,11140160,202304,W,F,65,T09,10.29,24.37,15.49
11,11140,11140107,202205,H,M,65,T09,2.53,1.82,7.71
11,11140,11140112,202304,H,F,60,T09,132.25,123.22,189.07
11,11650,11650103,202207,H,M,65,T09,277.41,24.53,94.67
11,11140,11140115,202307,H,M,25,T18,55.75,53.53,139.86
11,11140,11140164,202101,H,F,65,T12,35.95,6.54,14.83
11,11560,11560123,202311,H,M,15,T09,77.85,0.0,34.01
11,11560,11560111,202312,W,M,50,T15,102.06,145.66,134.43
11,11650,11650103,202308,W,M,10,T18,1027.97,15.76,121.28
11,11140,11140121,202301,W,M,30,T21,107.25,27.12,64.66
11,11140,11140172,202205,W,F,45,T15,5.97,40.54,15.57
11,11140,11140170,202103,W,F,50,T18,19.48,13.26,44.63
11,11140,11140137,202304,H,F,60,T24,31.33,2.13,5.31
11,11140,11140146,202203,W,M,55,T15,11.83,36.98,32.94
11,11140,11140164,202306,H,M,70,T24,180.4,0.01,30.45
11,11560,11560106,202308,W,M,70,T09,78.92,0.0,114.38
11,11560,11560122,202111,W,M,50,T12,33.68,92.71,63.33
11,11140,11140173,202210,W,F,70,T09,37.8,0.0,24.06
11,11560,11560101,202206,H,M,60,T06,376.49,36.03,110.97
11,11140,11140162,202305,W,F,45,T12,1301.92,1286.14,1062.62
11,11140,11140139,202107,W,F,70,T06,25.14,0.0,5.89
11,11140,11140160,202309,W,M,50,T15,19.86,108.9,57.85
11,11140,11140114,202312,W,M,70,T15,235.24,0.0,332.26
11,11140,11140105,202105,H,M,65,T18,7.0,7.55,33.52
11,11140,11140125,202201,W,M,20,T12,18.29,23.63,241.46
11,11560,11560134,202104,W,M,25,T06,38.09,14.1,19.59
11,11140,11140146,202306,H,F,50,T18,30.1,7.06,22.8
11,11140,11140140,202111,W,F,15,T24,0.86,0.0,0.88
11,11140,11140101,202305,H,M,50,T06,50.53,9.82,34.99
11,11140,11140128,202207,H,M,10,T24,37.37,0.66,9.24
11,11140,11140101,202311,W,M,40,T15,48.41,236.35,168.48
11,11140,11140148,202302,W,F,55,T24,316.81,33.06,75.52
11,11560,11560126,202309,H,M,45,T24,131.72,6.68,30.35
11,11560,11560127,202104,W,F,25,T12,116.71,469.38,108.17
11,11560,11560112,202112,H,M,70,T12,112.6,0.0,65.22
11,11650,11650109,202307,W,F,20,T24,93.99,2.74,7.22
11,11560,11560110,202311,W,M,45,T21,3196.43,729.97,1454.7
11,11140,11140134,202202,W,F,40,T18,6.52,18.32,21.72
11,11140,11140137,202306,H,F,70,T24,66.12,0.0,9.85
11,11140,11140125,202301,H,F,30,T21,117.56,12.38,96.25
11,11140,11140126,202111,H,M,65,T21,14.57,2.5,6.22
11,11560,11560118,202303,W,F,60,T21,520.45,30.36,58.53
11,11140,11140117,202110,W,F,25,T21,16.19,7.92,33.67
11,11560,11560134,202304,H,M,40,T15,53.84,21.34,49.48
11,11140,11140117,202108,W,F,70,T15,28.97,0.03,81.8
11,11560,11560120,202105,W,F,60,T12,45.58,33.51,36.91
11,11140,11140121,202201,W,F,70,T15,114.29,4.02,144.8
11,11140,11140130,202310,H,F,45,T12,18.33,7.87,29.1
11,11560,11560102,202201,W,M,60,T21,49.99,3.47,26.86
11,11560,11560123,202204,H,F,20,T15,61.44,11.9,34.59
11,11140,11140173,202108,W,M,45,T18,25.47,7.2,23.25
11,11140,11140106,202202,H,F,20,T18,1.29,2.22,11.33
11,11140,11140157,202302,H,M,30,T18,24.54,5.73,64.84
11,11140,11140108,202106,W,M,55,T18,3.75,15.35,31.89
11,11560,11560119,202104,W,M,55,T18,88.63,55.06,102.17
11,11140,11140133,202109,H,M,15,T06,6.89,0.0,5.34
11,11140,11140124,202204,H,M,15,T21,8.77,0.0,14.92
11,11140,11140102,202111,H,F,55,T18,5.2,8.04,19.69
11,11140,11140149,202204,W,M,40,T18,21.04,24.23,149.26
11,11560,11560103,202106,H,F,25,T18,201.07,15.14,281.14
11,11140,11140138,202212,H,M,30,T15,51.39,33.62,130.81
11,11560,11560102,202205,H,M,35,T15,66.02,6.25,106.23
11,11140,11140162,202112,W,F,55,T18,2114.37,608.26,944.96
11,11140,11140108,202312,W,F,55,T24,30.46,2.23,3.41
11,11140,11140117,202311,W,M,70,T21,152.45,0.0,34.42
11,11140,11140171,202303,H,F,40,T21,180.3,10.93,41.53
11,11650,11650111,202310,H,M,45,T09,34.25,5.91,52.29
11,11560,11560106,202312,H,M,45,T12,55.76,14.88,68.55
11,11140,11140166,202309,H,M,65,T15,65.88,13.82,103.12
11,11140,11140129,202307,H,F,20,T21,22.63,2.72,15.67
11,11650,11650101,202305,H,F,40,T15,2586.91,372.54,1279.03
11,11560,11560112,202109,H,F,20,T21,114.27,10.94,41.65
11,11560,11560108,202307,H,M,55,T21,283.2,22.51,83.92
11,11140,11140134,202307,H,M,40,T24,56.07,5.43,25.32
11,11140,11140104,202202,W,F,15,T15,5.46,0.0,37.15
11,11140,11140106,202102,H,F,70,T09,1.07,0.0,2.16
11,11650,11650109,202208,W,M,40,T09,119.08,181.15,223.25
11,11560,11560106,202106,W,M,10,T09,34.22,4.31,24.98
11,11560,11560122,202203,W,M,15,T12,18.21,0.0,6.55
11,11140,11140139,202101,H,F,20,T24,36.04,2.24,6.85
11,11140,11140124,202104,W,M,45,T06,12.76,125.52,88.69
11,11560,11560132,202106,H,F,55,T21,3865.27,264.67,696.95
11,11140,11140153,202106,H,F,70,T15,5.09,0.0,23.82
11,11650,11650102,202210,H,M,10,T12,1897.6,14.69,1186.79
11,11560,11560126,202310,W,M,10,T18,244.15,0.86,55.91
11,11560,11560122,202107,H,M,25,T15,34.33,10.19,36.75
11,11140,11140124,202108,H,M,65,T24,16.33,1.76,7.53
11,11560,11560117,202211,H,M,60,T18,66.52,7.94,36.86
11,11140,11140154,202309,W,F,60,T15,24.54,32.81,22.85
11,11560,11560119,202210,W,F,45,T12,51.4,107.63,110.25
11,11140,11140163,202110,H,F,50,T06,119.82,14.01,42.43
11,11140,11140118,202112,H,M,55,T06,75.84,27.69,64.97
11,11650,11650108,202210,W,M,50,T15,1911.67,5217.04,8065.77
11,11140,11140135,202107,H,F,70,T15,5.19,0.0,5.72
11,11140,11140134,202310,H,M,25,T18,22.86,7.53,47.32
11,11140,11140102,202304,W,F,45,T15,43.94,351.41,107.9
11,11560,11560131,202309,W,M,40,T24,131.9,3.99,31.06
11,11140,11140169,202205,H,F,10,T06,13.37,0.43,11.53
11,11560,11560107,202303,W,M,45,T12,60.21,102.22,114.21
11,11140,11140116,202110,W,F,60,T15,13.69,29.37,45.82
11,11140,11140163,202309,H,M,30,T09,141.87,25.03,135.37
11,11140,11140157,202110,H,M,35,T12,4.91,14.14,41.28
11,11140,11140127,202308,W,F,40,T09,68.82,273.58,121.85
11,11140,11140131,202107,W,M,65,T18,3.57,5.8,16.78
11,11560,11560107,202312,H,M,25,T06,203.2,13.42,116.84
11,11140,11140131,202307,H,M,55,T12,61.29,21.58,86.97
11,11560,11560104,202104,H,M,45,T09,99.97,51.92,159.51
11,11140,11140113,202303,H,F,20,T18,16.78,8.4,41.82
11,11140,11140149,202207,H,M,45,T12,26.95,14.02,75.48
11,11560,11560105,202312,H,M,10,T21,647.53,4.74,190.41
11,11140,11140131,202209,H,M,40,T18,32.93,11.4,45.42
11,11650,11650102,202204,H,M,10,T18,1787.75,38.7,570.27
11,11140,11140110,202106,H,M,65,T21,4.43,1.39,4.27
11,11140,11140143,202303,W,F,65,T06,37.13,11.92,8.92
11,11140,11140133,202209,W,M,50,T06,26.8,61.23,42.74
11,11140,11140155,202309,W,F,45,T21,189.27,10.16,64.2
11,11650,11650110,202312,H,M,45,T09,90.68,20.1,95.07
11,11140,11140122,202101,H,M,25,T12,17.91,26.13,40.59
11,11140,11140168,202303,W,F,15,T18,47.98,0.0,324.1
11,11650,11650103,202102,H,F,10,T24,1549.42,4.83,118.91
11,11140,11140140,202303,W,F,70,T09,16.09,0.11,15.36
11,11560,11560110,202306,W,F,35,T09,1426.58,7362.63,1745.63
11,11650,11650107,202304,W,M,65,T06,1594.71,303.08,1224.51
11,11140,11140162,202312,H,M,30,T24,2542.42,137.0,772.83
11,11140,11140153,202103,W,F,15,T12,0.54,0.0,3.01
11,11560,11560133,202204,W,F,60,T21,2181.2,135.69,227.56
11,11560,11560119,202101,W,M,60,T18,94.83,31.97,72.14
11,11650,11650102,202210,W,M,25,T15,661.93,2002.61,1289.62
11,11560,11560129,202208,W,M,25,T09,95.17,204.49,101.69
11,11560,11560121,202104,H,F,65,T06,357.22,29.25,58.13
11,11140,11140154,202203,W,F,10,T15,5.61,0.03,16.87
11,11560,11560116,202308,H,F,40,T18,175.67,13.26,82.16
11,11650,11650109,202308,W,F,45,T12,68.3,46.4,32.04
11,11140,11140104,202102,H,M,50,T18,6.92,23.18,47.81
11,11140,11140125,202307,W,F,20,T24,102.32,7.69,44.55
11,11140,11140164,202308,W,M,55,T06,90.26,28.05,46.58
11,11140,11140151,202103,W,F,30,T21,16.36,7.2,43.51
11,11140,11140156,202109,W,F,30,T18,3.58,6.56,40.36
11,11140,11140147,202308,W,M,50,T21,76.62,9.25,36.85
11,11140,11140167,202310,H,F,55,T15,54.66,28.55,164.82
11,11560,11560101,202311,H,F,30,T18,440.25,66.42,417.98
11,11140,11140167,202108,W,F,30,T12,14.55,365.93,186.7
11,11140,11140147,202103,H,M,70,T06,26.47,0.0,15.21
11,11560,11560108,202101,W,F,70,T06,198.88,5.92,76.76
11,11140,11140130,202212,H,M,35,T18,21.79,3.54,35.27
11,11560,11560127,202107,W,F,50,T24,311.69,16.83,38.03
11,11140,11140145,202104,H,F,70,T18,15.01,0.0,11.47
11,11140,11140155,202204,H,M,65,T12,10.25,20.19,43.39
11,11140,11140161,202203,H,F,55,T12,4.43,22.35,22.78
11,11140,11140102,202110,W,M,50,T24,15.1,6.17,14.32
11,11140,11140109,202112,W,F,20,T06,2.25,15.38,19.46
11,11140,11140112,202301,W,F,10,T09,157.5,2.97,79.02
11,11560,11560126,202104,W,M,20,T09,81.04,27.51,26.71
11,11140,11140151,202309,H,M,45,T18,60.73,8.54,59.42
11,11560,11560126,202103,W,F,60,T21,124.49,8.95,14.92
11,11140,11140116,202211,W,M,50,T09,28.17,107.46,133.97
11,11650,11650104,202307,W,M,10,T18,66.32,0.2,19.4
11,11560,11560105,202108,H,F,15,T15,36.56,0.0,483.92
11,11140,11140157,202206,H,M,25,T09,9.13,5.26,26.38
11,11140,11140123,202107,W,F,40,T09,4.53,23.08,10.13
11,11140,11140160,202311,H,F,65,T18,18.45,3.7,7.15
11,11560,11560114,202202,H,M,10,T12,375.13,0.0,109.44
11,11140,11140132,202212,H,F,40,T18,78.77,7.97,45.75
11,11140,11140113,202212,W,F,20,T06,23.58,17.25,29.84
11,11650,11650102,202305,H,F,55,T06,1832.29,255.01,509.36
11,11560,11560113,202307,W,F,40,T18,384.93,105.85,228.34
11,11140,11140164,202307,W,M,40,T24,190.89,5.23,44.31
11,11140,11140160,202311,H,F,20,T15,17.75,6.12,61.44
11,11140,11140134,202312,H,F,30,T18,43.11,5.65,70.88
11,11560,11560103,202204,H,F,10,T24,64.02,0.25,21.19
11,11140,11140147,202206,W,M,25,T06,38.49,60.28,43.48
11,11140,11140170,202110,H,M,20,T06,14.74,2.48,13.49
11,11650,11650107,202304,W,M,10,T24,6353.31,40.25,882.64
11,11140,11140109,202304,H,F,25,T24,17.86,1.24,7.94
11,11140,11140157,202202,W,F,60,T09,4.66,30.18,13.83
11,11140,11140119,202109,H,F,35,T21,5.75,1.06,6.75
11,11140,11140159,202209,W,M,60,T06,28.67,51.55,33.85
11,11140,11140110,202205,W,M,10,T24,1.63,0.0,2.02
11,11560,11560102,202111,W,F,20,T24,78.59,4.97,57.52
11,11140,11140167,202303,H,F,45,T15,61.82,19.45,175.0
11,11140,11140158,202110,H,M,25,T18,24.61,11.31,58.05
11,11140,11140118,202203,H,M,20,T21,37.45,11.79,58.99
11,11560,11560103,202203,W,F,65,T15,55.46,24.59,36.73
11,11140,11140129,202201,W,F,60,T12,7.16,9.14,19.45
11,11140,11140127,202303,H,F,25,T24,101.74,6.38,62.26
11,11140,11140111,202307,W,F,60,T09,137.37,178.7,231.09
11,11560,11560113,202210,W,F,40,T06,306.44,154.92,219.33
11,11140,11140115,202303,H,F,40,T24,110.29,5.71,24.95
11,11140,11140162,202202,H,F,15,T18,964.79,0.16,514.1
11,11140,11140160,202308,H,F,15,T21,16.15,0.0,8.37
11,11140,11140139,202110,H,F,30,T15,11.51,4.38,11.59
11,11140,11140137,202309,W,M,15,T24,55.14,0.0,21.38
11,11650,11650108,202308,W,M,60,T15,2692.57,2265.11,3741.05
11,11140,11140157,202107,H,M,55,T21,6.08,1.81,5.26
11,11560,11560103,202107,H,F,40,T09,86.77,12.57,82.04
11,11140,11140103,202103,W,F,45,T21,11.94,16.48,17.0
11,11650,11650101,202209,W,M,25,T06,2371.64,542.49,910.61
11,11140,11140101,202309,H,F,40,T15,34.85,12.84,67.99
11,11140,11140159,202206,H,F,65,T09,12.21,9.03,15.74
11,11140,11140129,202212,H,M,40,T06,32.59,3.59,16.22
11,11140,11140155,202202,W,M,65,T06,12.8,35.56,44.06
11,11140,11140169,202308,W,M,30,T06,45.63,55.95,32.41
11,11140,11140116,202311,H,M,35,T12,83.06,32.27,141.49
11,11140,11140153,202111,H,M,60,T18,5.68,3.68,15.85
11,11560,11560111,202306,W,F,60,T21,183.7,10.0,21.82
11,11560,11560108,202207,H,M,30,T24,582.61,14.77,310.96
11,11140,11140102,202112,W,M,65,T15,8.65,22.87,50.43
11,11140,11140171,202310,W,F,40,T21,191.82,14.74,47.2
11,11560,11560107,202206,H,M,40,T24,123.18,4.26,41.23
11,11140,11140165,202204,W,M,30,T06,340.98,65.02,122.5
11,11140,11140104,202207,H,F,65,T21,21.21,2.1,9.19
11,11140,11140151,202108,H,F,15,T15,4.06,0.0,12.48
11,11140,11140114,202203,H,F,45,T18,23.27,15.24,67.37
11,11140,11140159,202103,H,F,35,T21,5.11,2.26,27.34
11,11560,11560119,202311,W,F,20,T21,82.48,7.87,57.49
11,11140,11140140,202305,W,F,55,T09,10.83,18.82,11.58
11,11650,11650106,202110,W,F,40,T12,1276.91,646.25,764.36
11,11560,11560128,202307,H,F,15,T15,150.83,0.0,127.48
11,11140,11140148,202309,H,F,25,T12,439.53,166.02,1027.38
11,11140,11140102,202203,H,M,10,T18,2.48,0.07,7.59
11,11140,11140110,202103,W,M,20,T12,1.46,18.3,30.79
11,11140,11140155,202110,H,F,15,T24,2.11,0.0,9.11
11,11140,11140155,202107,W,F,40,T18,7.93,29.98,110.8
11,11140,11140152,202206,H,F,65,T18,12.97,13.24,14.93
11,11140,11140159,202111,H,F,45,T24,24.86,1.63,26.71
11,11650,11650106,202301,H,F,50,T15,1482.01,217.71,973.85
11,11560,11560103,202209,H,M,20,T06,74.31,7.82,78.53
11,11140,11140124,202302,H,F,40,T09,115.13,68.97,177.7
11,11650,11650101,202202,H,F,40,T15,2938.86,388.98,991.33
11,11140,11140107,202309,W,M,60,T21,22.82,1.56,9.3
11,11140,11140147,202112,H,M,55,T12,19.57,35.69,48.0
11,11560,11560129,202305,H,M,30,T09,165.1,30.44,102.08
11,11140,11140127,202203,H,M,55,T15,24.35,37.37,74.81
11,11560,11560133,202102,H,M,50,T09,2184.85,282.07,654.24
11,11140,11140149,202103,H,F,25,T12,14.12,21.53,173.17
11,11140,11140141,202307,H,F,30,T06,31.94,3.24,11.67
11,11140,11140146,202209,H,F,40,T12,13.25,5.8,26.06
11,11560,11560113,202309,H,M,45,T18,328.36,41.76,218.15
11,11560,11560101,202104,H,F,70,T21,562.23,0.0,91.21
11,11140,11140113,202302,W,M,60,T15,21.63,32.08,72.84
11,11140,11140150,202205,H,M,45,T15,18.39,23.77,76.51
11,11140,11140112,202210,H,F,35,T15,48.62,30.74,174.23
11,11140,11140107,202211,W,M,15,T12,10.74,0.0,16.14
11,11140,11140130,202311,H,M,20,T15,10.62,4.8,23.39
11,11560,11560116,202211,H,F,35,T15,116.87,20.63,110.35
11,11560,11560129,202302,H,M,45,T12,113.12,28.63,77.52
11,11140,11140162,202203,W,M,50,T18,1795.89,563.35,1259.66
11,11650,11650109,202202,W,M,60,T09,91.59,42.52,101.09
11,11560,11560101,202202,W,F,40,T21,576.37,23.99,89.66
11,11560,11560108,202208,W,M,65,T09,102.59,60.41,137.01
11,11140,11140141,202203,H,M,30,T06,4.42,2.37,7.67
11,11140,11140152,202202,W,F,10,T15,16.79,0.05,13.97
11,11140,11140162,202108,H,M,50,T12,1567.23,414.75,1098.52
11,11140,11140155,202102,H,M,65,T18,7.76,4.56,17.86
11,11560,11560126,202110,H,M,55,T12,59.5,19.68,47.79
11,11560,11560109,202308,W,F,70,T15,240.41,0.07,124.01
11,11140,11140101,202309,W,F,55,T24,56.49,5.12,7.78
11,11650,11650108,202301,H,M,40,T21,6502.51,487.82,2442.87
11,11140,11140151,202310,H,M,60,T06,42.27,16.04,25.84
11,11560,11560111,202308,W,M,50,T12,81.6,171.48,124.7
11,11140,11140155,202104,W,M,30,T18,9.84,65.03,290.87
11,11140,11140153,202105,H,F,10,T18,3.08,0.02,7.91
11,11140,11140170,202304,H,F,20,T09,21.67,8.02,27.51
11,11560,11560109,202101,W,F,40,T18,282.33,53.59,98.65
11,11140,11140170,202311,H,M,15,T24,53.05,0.0,14.05
11,11140,11140127,202201,H,M,25,T18,20.08,32.68,300.26
11,11560,11560106,202204,H,M,70,T18,88.25,0.0,64.22
11,11560,11560116,202311,H,M,20,T15,112.69,26.84,146.16
11,11560,11560124,202106,W,F,55,T06,191.2,65.0,44.25
11,11140,11140141,202109,H,F,70,T09,6.24,0.0,5.23
11,11140,11140145,202105,H,M,15,T06,3.77,0.0,7.65
11,11560,11560122,202101,H,M,25,T18,41.19,8.74,32.01
11,11140,11140120,202202,H,M,50,T18,44.44,20.72,64.3
11,11650,11650106,202206,W,M,30,T18,729.16,359.04,962.97
11,11140,11140122,202301,W,F,45,T24,92.87,2.74,11.17
11,11560,11560117,202212,H,M,50,T24,111.2,4.1,29.22
11,11560,11560125,202312,H,F,10,T24,397.06,2.2,47.78
11,11560,11560118,202207,W,F,45,T06,600.51,31.31,106.37
11,11140,11140159,202102,W,F,55,T21,7.63,5.53,6.66
11,11140,11140155,202210,H,F,10,T18,43.79,0.28,42.58
11,11140,11140151,202312,W,F,35,T09,53.02,89.03,56.71
11,11140,11140128,202307,W,F,35,T15,18.68,46.67,31.12
